PRODUCT_ID,PRODUCT_METADATA
2800,Beverage
3111,Snacks
6588,Wellness
4993,Snacks
5365,Grocery
6593,Wellness
4991,Household
4989,Snacks
405,Snacks
4603,Grocery
5143,Wellness
5144,Wellness
5366,Wellness
4994,Grocery
4357,Snacks
5142,Beverage
3701,Grocery
4715,Grocery
4414,Grocery
4720,Grocery
5147,Wellness
6596,Wellness
6597,Wellness
4293,Beverage
4995,Frozen
4719,Grocery
3152,Beverage
5012,Household
4722,Wellness
4999,Grocery
2193,Snacks
5000,Grocery
4426,Wellness
4424,Wellness
6103,Grocery
6362,Chill
6361,Chill
4362,Beverage
6102,Snacks
4430,Beverage
4617,Wellness
6366,Meat
6602,Wellness
6358,Snacks
4611,Grocery
6368,Snacks
6599,Wellness
4366,Wellness
4367,Wellness
4615,Frozen
6367,Grocery
5160,Snacks
5007,Snacks
5373,Household
5374,Household
3924,Beverage
5170,Snacks
6607,Wellness
4440,Wellness
4732,Grocery
5167,Snacks
5169,Snacks
4625,Wellness
4441,Wellness
5008,Snacks
4733,Grocery
6604,Wellness
6605,Wellness
5173,Snacks
5019,Household
4375,Grocery
4737,Grocery
4736,Wellness
5178,Beverage
4377,Grocery
4374,Grocery
5179,Grocery
4380,Grocery
4760,Wellness
4755,Wellness
4757,Wellness
4447,Beverage
4761,Beverage
5381,Wellness
5184,Grocery
4752,Wellness
5021,Beverage
5187,Snacks
5186,Grocery
5025,Grocery
4382,Wellness
5401,Snacks
4462,Chill
4464,Grocery
5027,Wellness
4463,Grocery
5394,Wellness
6155,Household
6157,Household
6165,Household
6374,Beverage
6376,Wellness
5397,Grocery
6205,Beverage
6613,Grocery
4765,Frozen
4155,Bakery
5200,Snacks
4548,Grocery
6617,Grocery
5036,Wellness
5034,Wellness
5199,Grocery
5559,Confections
4477,Beverage
5406,Wellness
4164,Beverage
4479,Snacks
5051,Wellness
5047,Wellness
5205,Grocery
6619,Wellness
6379,Wellness
6385,Household
6159,Household
5059,Snacks
5055,Beverage
4489,Frozen
4775,Wellness
4786,Snacks
5210,Beverage
6210,Household
5071,Beverage
5221,Grocery
5072,Wellness
5074,Wellness
5075,Beverage
4497,Snacks
5223,Wellness
4792,Household
4793,Wellness
5227,Grocery
5077,Snacks
3597,Grocery
3596,Grocery
5232,Wellness
5233,Grocery
309,Snacks
5079,Beverage
4500,Wellness
6387,Grocery
244,Bakery
273,Bakery
274,Bakery
3131,Grocery
3354,Wellness
3976,Snacks
4804,Bakery
3359,Wellness
4221,Wellness
342,Bakery
4504,Beverage
3366,Wellness
6388,Grocery
2440,Grocery
746,Bakery
3607,Grocery
3602,Grocery
3767,Chill
3254,Confections
3148,Snacks
3109,Wellness
3106,Wellness
3108,Grocery
377,Grocery
3105,Grocery
3606,Grocery
4505,Snacks
314,Snacks
6223,Grocery
6390,Snacks
6624,Grocery
6626,Grocery
6628,Grocery
3740,Chill
2627,Chill
6631,Confections
6632,Grocery
4006,Grocery
6641,Beverage
2970,Beverage
2518,Snacks
2242,Baby & Child
6635,Wellness
5621,Wellness
5462,Snacks
4395,Beverage
6154,Household
6342,Grocery
4975,Grocery
4264,Snacks
6348,Grocery
5136,Wellness
4270,Bakery
4705,Snacks
5363,Wellness
6580,Wellness
6581,Wellness
4279,Beverage
5141,Beverage
4353,Beverage
4352,Beverage
4711,Grocery
4378,Grocery
5146,Wellness
4602,Grocery
3755,Wellness
4721,Wellness
4420,Grocery
4724,Household
4360,Frozen
4726,Household
4369,Wellness
4731,Frozen
5161,Snacks
6603,Wellness
4451,Confections
5181,Grocery
4754,Wellness
5032,Wellness
5033,Wellness
6206,Chill
5031,Wellness
3925,Grocery
5045,Beverage
5203,Beverage
5207,Beverage
6207,Household
4774,Beverage
6380,Beverage
6384,Grocery
5058,Grocery
5206,Grocery
4484,Beverage
5415,Beverage
6382,Baby & Child
4486,Frozen
5062,Wellness
4781,Wellness
5209,Grocery
5065,Household
4496,Confections
5224,Grocery
5076,Beverage
2557,Grocery
1327,Confections
3355,Grocery
5082,Beverage
3362,Wellness
3375,Wellness
3372,Wellness
3363,Wellness
5236,Grocery
3604,Grocery
346,Confections
3080,Beverage
6229,Grocery
6634,Grocery
5356,Wellness
5404,Beverage
3608,Grocery
3603,Grocery
6391,Wellness
6627,Grocery
6230,Wellness
4439,Snacks
6636,Wellness
6638,Wellness
296,Beverage
6231,Beverage
6243,Grocery
6232,Grocery
6235,Confections
5303,Wellness
6396,Beverage
1110,Snacks
6244,Wellness
297,Bakery
6403,Wellness
6644,Beverage
428,Grocery
6647,Household
6404,Wellness
6649,Grocery
6248,Snacks
5557,Beverage
6272,Wellness
6250,Beverage
6256,Snacks
6662,Grocery
6261,Frozen
4228,Grocery
6423,Wellness
6659,Grocery
1169,Grocery
3970,Frozen
6418,Grocery
6421,Grocery
6419,Grocery
6408,Frozen
3601,Wellness
6271,Wellness
5432,Beverage
6425,Wellness
6270,Wellness
6664,Beverage
4650,Grocery
6667,Beverage
6646,Household
6276,Beverage
6106,Snacks
4304,Wellness
5599,Grocery
5466,Snacks
5326,Beverage
5447,Grocery
4397,Wellness
4956,Snacks
6559,Grocery
2710,Wellness
6525,Beverage
5122,Snacks
4694,Grocery
4335,Wellness
4406,Grocery
6577,Wellness
912,Grocery
4709,Grocery
4992,Snacks
4287,Grocery
5145,Wellness
4292,Snacks
6590,Wellness
4422,Wellness
4718,Grocery
6360,Wellness
6601,Wellness
5156,Beverage
4620,Wellness
4443,Confections
2946,Household
4449,Wellness
6608,Wellness
5011,Snacks
4751,Wellness
4734,Wellness
4759,Wellness
5378,Snacks
4758,Wellness
6212,Household
4746,Snacks
5388,Wellness
4454,Grocery
5399,Snacks
6584,Wellness
5402,Grocery
5407,Wellness
5409,Beverage
4772,Frozen
5057,Grocery
5061,Chill
5066,Beverage
5222,Grocery
2507,Beverage
6215,Household
4773,Frozen
4501,Wellness
1859,Grocery
243,Bakery
530,Bakery
6220,Wellness
6221,Household
3364,Wellness
6389,Grocery
6225,Beverage
4000,Snacks
5618,Grocery
4699,Frozen
4605,Wellness
2645,Snacks
4618,Wellness
4749,Snacks
4373,Grocery
5387,Wellness
437,Snacks
4494,Beverage
4790,Snacks
5225,Grocery
2455,Beverage
292,Grocery
3357,Grocery
3997,Grocery
6355,Wellness
4770,Wellness
5080,Wellness
6640,Confections
6639,Beverage
6266,Wellness
6406,Beverage
6263,Grocery
6424,Wellness
6417,Grocery
3356,Wellness
6428,Beverage
2037,Confections
2204,Beverage
2409,Snacks
5226,Grocery
1061,Grocery
6433,Wellness
3494,Confections
6673,Beverage
3510,Wellness
6671,Beverage
6672,Beverage
6674,Beverage
6450,Grocery
4508,Beverage
6678,Grocery
6679,Grocery
3392,Grocery
6451,Wellness
6461,Grocery
6453,Frozen
6676,Snacks
6677,Grocery
6463,Grocery
3255,Snacks
6688,Beverage
6692,Beverage
6693,Beverage
6694,Beverage
6686,Beverage
6691,Beverage
1119,Frozen
402,Confections
6699,Beverage
3972,Frozen
6701,Wellness
3971,Frozen
1984,Bakery
6704,Grocery
3585,Grocery
4094,Beverage
6703,Beverage
3081,Grocery
6710,Snacks
6479,Grocery
606,Snacks
6475,Grocery
6487,Snacks
6482,Frozen
6483,Confections
6486,Snacks
6488,Grocery
6489,Wellness
458,Grocery
3746,Snacks
276,Chill
4507,Beverage
6493,Frozen
6496,Grocery
6497,Grocery
6498,Beverage
3417,Chill
3975,Snacks
388,Confections
883,Chill
3398,Grocery
6621,Beverage
372,Confections
2264,Wellness
1930,Confections
538,Bakery
468,Snacks
525,Wellness
3114,Meat
391,Chill
536,Bakery
3743,Grocery
327,Snacks
524,Bakery
456,Grocery
618,Frozen
498,Bakery
687,Grocery
3113,Beverage
501,Bakery
504,Bakery
3261,Snacks
2480,Chill
521,Bakery
3260,Snacks
3401,Grocery
3403,Grocery
3777,Snacks
757,Bakery
593,Bakery
592,Bakery
1863,Confections
628,Bakery
1025,Bakery
2064,Confections
4807,Grocery
3467,Grocery
3140,Wellness
3267,Grocery
3449,Grocery
3141,Snacks
3262,Grocery
629,Grocery
3266,Chill
3451,Wellness
3466,Grocery
393,Confections
692,Grocery
683,Grocery
685,Grocery
630,Grocery
3464,Grocery
2104,Bakery
3982,Grocery
3143,Beverage
659,Grocery
1267,Bakery
3145,Grocery
3937,Grocery
721,Beverage
720,Beverage
674,Confections
715,Snacks
771,Beverage
702,Grocery
865,Confections
864,Confections
701,Grocery
792,Grocery
4809,Snacks
2545,Wellness
926,Grocery
570,Wellness
765,Beverage
758,Bakery
761,Beverage
785,Grocery
762,Beverage
3474,Grocery
841,Beverage
3153,Beverage
3757,Beverage
3758,Wellness
3283,Snacks
3124,Snacks
3947,Grocery
3279,Beverage
365,Snacks
744,Bakery
871,Bakery
872,Bakery
874,Bakery
3904,Frozen
3284,Meat
3085,Frozen
3479,Wellness
2460,Beverage
3484,Grocery
3954,Snacks
3307,Snacks
859,Grocery
903,Grocery
901,Grocery
743,Bakery
877,Bakery
1081,Confections
3787,Wellness
1317,Wellness
2427,Grocery
3286,Grocery
3760,Grocery
899,Snacks
980,Snacks
948,Snacks
4515,Grocery
2284,Snacks
1013,Bakery
1014,Bakery
5257,Wellness
3158,Snacks
3299,Snacks
649,Grocery
987,Snacks
3290,Grocery
249,Bakery
3487,Wellness
982,Snacks
983,Snacks
624,Bakery
634,Bakery
627,Bakery
3961,Grocery
753,Bakery
1003,Grocery
242,Confections
3599,Confections
1048,Confections
523,Bakery
578,Snacks
5259,Beverage
3301,Wellness
4517,Beverage
2467,Grocery
3799,Chill
3486,Wellness
1328,Bakery
950,Snacks
3429,Grocery
1095,Confections
2027,Bakery
3088,Baby & Child
464,Grocery
3162,Grocery
4791,Wellness
6427,Snacks
5564,Wellness
5168,Snacks
6347,Wellness
4453,Chill
6714,Snacks
1170,Bakery
595,Bakery
3116,Bakery
742,Bakery
614,Bakery
953,Snacks
1126,Bakery
751,Bakery
3430,Grocery
3671,Beverage
3090,Wellness
1147,Grocery
1117,Confections
1185,Bakery
1176,Bakery
1198,Meat
3660,Grocery
3493,Confections
1165,Confections
3164,Grocery
1186,Grocery
1232,Wellness
1230,Wellness
1224,Bakery
3169,Chill
1135,Bakery
1243,Beverage
568,Wellness
3312,Grocery
3172,Grocery
1269,Grocery
3317,Chill
3089,Wellness
3166,Meat
1262,Grocery
1263,Grocery
1259,Grocery
3321,Grocery
1315,Grocery
1313,Grocery
1309,Grocery
1302,Bakery
4520,Grocery
1280,Bakery
1286,Beverage
1301,Beverage
1297,Beverage
1325,Beverage
3810,Beverage
1308,Grocery
3681,Grocery
3329,Grocery
2231,Snacks
2228,Snacks
1887,Grocery
1925,Confections
3094,Grocery
2277,Grocery
2234,Household
1923,Bakery
4523,Beverage
3684,Beverage
168,Meat
3829,Grocery
3675,Beverage
3339,Beverage
3814,Beverage
2118,Frozen
3180,Grocery
3685,Beverage
2015,Bakery
3338,Snacks
1276,Grocery
3345,Beverage
3527,Snacks
2142,Frozen
3835,Grocery
3550,Grocery
3560,Wellness
3216,Frozen
2126,Confections
4820,Wellness
3552,Grocery
2107,Baby & Child
2189,Grocery
3217,Beverage
2108,Grocery
1326,Beverage
2359,Grocery
3350,Snacks
2723,Wellness
2724,Wellness
4510,Snacks
2770,Snacks
3711,Wellness
2363,Grocery
3561,Wellness
2433,Frozen
3853,Grocery
2661,Beverage
3714,Snacks
3567,Wellness
3568,Wellness
2093,Beverage
2641,Grocery
2486,Bakery
2535,Beverage
3570,Grocery
3859,Wellness
2492,Confections
2809,Wellness
2646,Snacks
4824,Wellness
2529,Snacks
2820,Wellness
2798,Household
2554,Snacks
2839,Snacks
4530,Grocery
2827,Wellness
2841,Snacks
1028,Beverage
2426,Beverage
3238,Wellness
1970,Beverage
3578,Confections
2929,Household
2944,Household
2945,Household
3729,Grocery
3581,Grocery
2971,Grocery
2981,Snacks
3030,Wellness
2952,Household
2976,Confections
2178,Chill
2951,Household
2999,Confections
3240,Beverage
3065,Grocery
5267,Confections
3064,Grocery
3033,Wellness
2212,Grocery
3052,Wellness
4532,Frozen
793,Beverage
2701,Beverage
4533,Grocery
2458,Beverage
2153,Beverage
786,Beverage
3075,Beverage
2416,Beverage
1860,Grocery
2462,Beverage
893,Frozen
944,Beverage
2127,Beverage
2163,Beverage
2411,Beverage
2869,Wellness
540,Beverage
1324,Beverage
783,Beverage
270,Frozen
2497,Chill
268,Frozen
1145,Chill
582,Chill
2761,Chill
2470,Chill
884,Chill
2269,Chill
316,Confections
1206,Confections
308,Confections
303,Confections
2003,Snacks
1998,Grocery
287,Confections
2789,Confections
1289,Confections
807,Confections
569,Confections
945,Confections
3894,Grocery
385,Confections
2169,Confections
429,Frozen
2396,Confections
2389,Frozen
2308,Frozen
320,Frozen
322,Confections
679,Frozen
2072,Frozen
880,Frozen
2727,Frozen
2903,Frozen
2304,Frozen
192,Grocery
339,Grocery
184,Grocery
206,Grocery
354,Grocery
262,Grocery
2122,Grocery
2312,Frozen
1958,Grocery
2406,Grocery
2227,Grocery
806,Grocery
351,Grocery
2006,Grocery
2022,Grocery
2071,Grocery
196,Grocery
205,Grocery
2051,Grocery
2444,Grocery
1983,Grocery
586,Grocery
5277,Household
2144,Grocery
2356,Grocery
2097,Grocery
909,Grocery
2297,Grocery
914,Grocery
1307,Grocery
2034,Grocery
1938,Grocery
2432,Grocery
2090,Grocery
2795,Grocery
851,Grocery
747,Snacks
222,Grocery
2258,Grocery
867,Grocery
2131,Grocery
411,Grocery
2106,Grocery
226,Grocery
228,Grocery
331,Grocery
1898,Grocery
2963,Household
2551,Meat
2182,Meat
6398,Wellness
6481,Wellness
443,Snacks
695,Beverage
684,Grocery
3142,Confections
3413,Frozen
660,Grocery
698,Bakery
777,Grocery
1284,Wellness
857,Confections
615,Bakery
1331,Bakery
1002,Grocery
1136,Bakery
1235,Wellness
1227,Bakery
1216,Bakery
3500,Wellness
3168,Chill
3506,Grocery
3507,Grocery
1293,Beverage
1924,Bakery
2049,Grocery
3698,Snacks
528,Beverage
5266,Grocery
3563,Wellness
2491,Grocery
2523,Beverage
2598,Snacks
3230,Grocery
3722,Grocery
3861,Beverage
3863,Grocery
676,Beverage
2792,Wellness
787,Beverage
3044,Beverage
799,Beverage
796,Beverage
3073,Wellness
3007,Grocery
900,Beverage
1066,Beverage
882,Chill
278,Frozen
4536,Grocery
284,Confections
3890,Grocery
2644,Confections
2036,Confections
2578,Confections
801,Confections
1091,Frozen
2901,Frozen
2448,Chill
2313,Frozen
364,Snacks
1040,Frozen
1892,Grocery
2025,Grocery
3902,Frozen
418,Grocery
367,Grocery
5276,Bakery
2787,Grocery
2017,Grocery
2018,Grocery
2367,Grocery
1894,Grocery
2588,Grocery
2135,Grocery
2098,Grocery
2016,Grocery
1055,Grocery
2711,Grocery
1005,Grocery
363,Grocery
2181,Meat
6708,Beverage
2968,Snacks
1306,Beverage
300,Grocery
1229,Grocery
2633,Grocery
218,Grocery
2964,Household
213,Grocery
2767,Snacks
266,Snacks
200,Snacks
197,Snacks
891,Grocery
1323,Snacks
3008,Snacks
952,Snacks
2262,Wellness
2260,Wellness
4037,Household
822,Snacks
2663,Snacks
1962,Snacks
961,Snacks
960,Snacks
2735,Snacks
426,Snacks
2069,Snacks
384,Snacks
1108,Snacks
2078,Snacks
5286,Grocery
134,Snacks
495,Snacks
1008,Snacks
600,Snacks
1046,Snacks
416,Snacks
508,Snacks
2451,Snacks
2757,Snacks
579,Snacks
2709,Wellness
954,Snacks
2883,Snacks
2013,Snacks
2391,Snacks
1273,Snacks
955,Snacks
1043,Snacks
2289,Snacks
315,Snacks
2765,Snacks
3916,Grocery
2616,Snacks
2693,Snacks
1995,Snacks
2365,Snacks
2000,Snacks
5989,Household
3665,Beverage
6145,Wellness
6135,Wellness
2619,Frozen
4577,Wellness
6052,Grocery
3027,Wellness
4318,Wellness
6302,Grocery
5123,Grocery
4250,Grocery
6541,Chill
3790,Wellness
3694,Chill
4850,Grocery
6201,Household
4883,Grocery
6203,Household
6170,Household
5452,Grocery
5453,Grocery
5518,Snacks
3201,Snacks
6322,Beverage
5112,Wellness
3930,Beverage
6558,Wellness
6555,Wellness
5480,Snacks
4319,Wellness
4320,Wellness
4974,Snacks
2298,Grocery
2253,Snacks
673,Confections
656,Grocery
740,Bakery
766,Beverage
3157,Beverage
1088,Chill
1000,Snacks
3672,Grocery
1218,Bakery
3318,Beverage
2611,Grocery
3326,Grocery
5261,Beverage
1901,Confections
3344,Snacks
3548,Beverage
2871,Frozen
3537,Wellness
3857,Wellness
1059,Beverage
2526,Meat
3054,Grocery
3055,Grocery
2238,Beverage
285,Confections
399,Confections
571,Frozen
879,Frozen
172,Grocery
848,Grocery
338,Grocery
1073,Grocery
2342,Meat
473,Bakery
3771,Wellness
739,Beverage
1261,Grocery
2553,Grocery
2948,Household
2457,Beverage
2536,Confections
440,Grocery
1106,Grocery
3906,Frozen
1890,Grocery
2160,Grocery
2679,Grocery
2537,Snacks
2001,Snacks
2076,Snacks
2876,Snacks
2270,Snacks
811,Snacks
2355,Snacks
2760,Wellness
4951,Grocery
6110,Grocery
4307,Wellness
5455,Grocery
3913,Grocery
5477,Snacks
5115,Beverage
4954,Snacks
4853,Beverage
5386,Bakery
4695,Snacks
4692,Grocery
4266,Confections
5348,Beverage
2334,Snacks
4594,Beverage
5131,Frozen
6575,Wellness
4336,Beverage
3825,Beverage
3265,Beverage
4349,Grocery
6352,Wellness
6072,Grocery
6351,Wellness
4408,Grocery
4012,Grocery
6354,Wellness
6592,Wellness
6594,Wellness
4608,Wellness
3454,Wellness
4354,Beverage
3676,Grocery
5150,Snacks
3871,Beverage
2309,Grocery
2923,Grocery
5369,Snacks
4729,Grocery
4628,Wellness
4370,Wellness
4614,Grocery
6369,Snacks
5004,Beverage
6606,Wellness
4627,Wellness
5017,Grocery
6609,Beverage
5176,Grocery
2830,Grocery
5383,Grocery
5188,Snacks
378,Snacks
6373,Wellness
5185,Grocery
5024,Grocery
4763,Grocery
6164,Household
6375,Wellness
6377,Wellness
4767,Snacks
5403,Beverage
5035,Wellness
4768,Beverage
5040,Grocery
1967,Grocery
5041,Beverage
1332,Chill
5046,Chill
4481,Wellness
6383,Grocery
6216,Household
4483,Frozen
5056,Grocery
4485,Frozen
5064,Household
5217,Grocery
4788,Grocery
4783,Wellness
4784,Household
4487,Frozen
5215,Grocery
5216,Grocery
6211,Household
5220,Grocery
4794,Household
3967,Confections
275,Bakery
1122,Bakery
3964,Grocery
2555,Confections
2556,Grocery
2241,Baby & Child
5235,Grocery
1287,Beverage
263,Confections
2119,Snacks
3361,Wellness
6222,Beverage
2322,Grocery
254,Bakery
3110,Snacks
3765,Confections
4806,Grocery
140,Grocery
6392,Grocery
6393,Confections
3462,Snacks
6395,Snacks
2494,Confections
5335,Grocery
6336,Wellness
5120,Grocery
4672,Grocery
4587,Beverage
4690,Grocery
4324,Grocery
4704,Confections
4344,Beverage
5134,Grocery
5355,Wellness
4274,Grocery
2739,Beverage
4332,Grocery
3587,Wellness
6583,Wellness
4596,Beverage
6587,Wellness
3875,Beverage
5148,Wellness
6598,Snacks
4437,Meat
4730,Grocery
6370,Snacks
6363,Household
4610,Bakery
4748,Grocery
380,Frozen
6372,Grocery
5193,Beverage
5026,Wellness
4466,Bakery
5030,Beverage
4769,Beverage
6208,Grocery
5049,Grocery
5043,Beverage
4777,Snacks
5208,Grocery
5212,Snacks
5218,Snacks
6386,Grocery
6213,Chill
4787,Grocery
6209,Household
1250,Grocery
247,Bakery
415,Grocery
5228,Frozen
4799,Wellness
5234,Grocery
3032,Wellness
1118,Frozen
6219,Wellness
3100,Wellness
258,Grocery
3135,Beverage
3134,Confections
6226,Beverage
6228,Beverage
3965,Snacks
6622,Wellness
6296,Wellness
3998,Beverage
6217,Wellness
4409,Snacks
4669,Grocery
4502,Wellness
3370,Wellness
3764,Beverage
1239,Snacks
6637,Wellness
6234,Confections
6633,Snacks
6241,Beverage
6397,Beverage
6643,Snacks
6642,Beverage
6400,Beverage
3719,Frozen
6645,Beverage
3441,Grocery
6246,Wellness
6247,Grocery
3969,Snacks
3489,Confections
6249,Beverage
6407,Meat
6258,Household
6410,Frozen
844,Beverage
6260,Grocery
6262,Chill
3098,Frozen
6411,Confections
2143,Snacks
6660,Wellness
6414,Confections
6661,Wellness
6420,Grocery
1101,Chill
1103,Chill
970,Chill
6269,Wellness
4222,Wellness
6431,Wellness
6273,Confections
5573,Wellness
3974,Snacks
1278,Confections
6665,Confections
403,Confections
6668,Snacks
6682,Grocery
3973,Snacks
2626,Chill
6675,Grocery
6436,Grocery
6448,Wellness
6681,Wellness
3388,Wellness
2652,Grocery
6452,Frozen
6454,Frozen
6683,Beverage
2625,Frozen
6460,Grocery
6462,Grocery
6457,Snacks
6696,Beverage
6695,Beverage
3600,Chill
6700,Wellness
6702,Wellness
6707,Beverage
3112,Grocery
6476,Grocery
6712,Wellness
3931,Grocery
5250,Beverage
6711,Grocery
474,Bakery
6478,Beverage
3742,Wellness
472,Bakery
395,Bakery
396,Bakery
6709,Wellness
6698,Beverage
6484,Wellness
6490,Snacks
6485,Frozen
6491,Grocery
4151,Snacks
6492,Beverage
3443,Beverage
3772,Wellness
201,Grocery
3624,Grocery
3768,Wellness
470,Beverage
652,Grocery
471,Beverage
207,Grocery
376,Snacks
3748,Wellness
3615,Grocery
3622,Grocery
3774,Wellness
535,Bakery
465,Beverage
392,Confections
497,Bakery
503,Bakery
1880,Beverage
3445,Grocery
513,Grocery
265,Bakery
5251,Chill
512,Grocery
3264,Wellness
453,Snacks
1026,Bakery
3457,Wellness
602,Bakery
5252,Snacks
253,Bakery
3980,Grocery
3626,Household
597,Bakery
594,Bakery
3461,Beverage
3117,Snacks
3468,Grocery
2469,Chill
178,Grocery
256,Grocery
330,Grocery
1949,Grocery
6004,Household
3016,Grocery
4348,Grocery
6353,Wellness
4728,Grocery
4616,Wellness
4381,Wellness
4797,Household
3367,Wellness
3968,Snacks
3138,Beverage
5410,Beverage
5204,Snacks
6623,Wellness
6233,Beverage
3932,Grocery
6690,Beverage
419,Snacks
616,Confections
3455,Wellness
658,Grocery
3083,Beverage
3459,Wellness
3450,Wellness
4511,Snacks
4509,Snacks
3146,Frozen
3239,Beverage
719,Beverage
603,Bakery
655,Grocery
657,Grocery
703,Chill
714,Bakery
696,Grocery
2547,Wellness
718,Beverage
712,Confections
5603,Grocery
667,Confections
668,Confections
671,Confections
3084,Grocery
1961,Bakery
790,Beverage
3278,Beverage
3470,Snacks
3277,Beverage
716,Grocery
713,Grocery
781,Grocery
814,Snacks
2844,Grocery
780,Grocery
764,Beverage
839,Beverage
779,Grocery
835,Beverage
3782,Grocery
776,Grocery
3151,Beverage
3949,Frozen
3956,Snacks
3281,Frozen
845,Grocery
745,Bakery
873,Bakery
2503,Snacks
3929,Snacks
4513,Beverage
3786,Wellness
3476,Frozen
4810,Beverage
4812,Snacks
3280,Grocery
791,Beverage
902,Grocery
3761,Beverage
3480,Chill
3422,Grocery
3423,Beverage
3285,Frozen
3481,Wellness
257,Grocery
3654,Beverage
4514,Beverage
3292,Snacks
3762,Wellness
374,Bakery
2468,Grocery
3087,Wellness
633,Bakery
632,Bakery
1015,Bakery
1023,Bakery
3962,Grocery
3960,Grocery
1330,Bakery
986,Snacks
988,Snacks
3652,Wellness
1020,Confections
972,Meat
631,Bakery
1009,Bakery
2854,Wellness
3128,Grocery
3791,Snacks
1021,Bakery
3425,Snacks
1047,Confections
1051,Confections
3655,Grocery
1065,Bakery
3658,Grocery
3657,Grocery
2493,Confections
904,Grocery
3488,Wellness
1105,Frozen
3796,Grocery
1097,Grocery
754,Bakery
3091,Baby & Child
1120,Bakery
1121,Bakery
1124,Bakery
752,Bakery
3119,Snacks
3491,Wellness
1128,Bakery
1148,Grocery
3673,Grocery
3163,Grocery
3800,Chill
1175,Bakery
1158,Grocery
3674,Grocery
2576,Grocery
3501,Beverage
1177,Bakery
3313,Grocery
1162,Confections
3435,Beverage
4519,Grocery
1222,Bakery
1203,Grocery
1233,Wellness
1214,Bakery
1213,Bakery
1219,Bakery
1010,Frozen
3499,Snacks
1282,Bakery
1212,Bakery
3511,Wellness
3803,Grocery
1134,Bakery
1242,Beverage
1237,Wellness
1231,Wellness
4518,Grocery
815,Snacks
3509,Wellness
3802,Grocery
3437,Grocery
1288,Confections
1260,Grocery
1264,Grocery
1251,Grocery
1299,Snacks
1314,Grocery
1310,Grocery
1292,Beverage
1281,Bakery
194,Grocery
3323,Grocery
1296,Beverage
1300,Beverage
1236,Wellness
2150,Grocery
2597,Grocery
2113,Beverage
3005,Grocery
1316,Grocery
3322,Grocery
3324,Grocery
3325,Grocery
3147,Snacks
3336,Grocery
3518,Chill
3330,Grocery
3806,Wellness
2700,Grocery
3516,Snacks
2278,Grocery
1921,Bakery
1920,Bakery
1919,Bakery
3176,Grocery
3175,Grocery
1195,Meat
1902,Confections
3687,Baby & Child
2120,Grocery
3337,Beverage
3519,Grocery
3521,Wellness
3095,Meat
1917,Snacks
1918,Snacks
3695,Chill
2140,Grocery
2281,Grocery
1996,Bakery
2123,Grocery
2024,Grocery
4818,Grocery
3696,Chill
3347,Snacks
3524,Wellness
3837,Wellness
3096,Bakery
3197,Wellness
3824,Snacks
2125,Grocery
2124,Grocery
3706,Beverage
191,Beverage
2156,Grocery
3841,Frozen
3205,Grocery
2146,Grocery
3834,Grocery
2224,Bakery
3845,Beverage
3349,Grocery
936,Snacks
2287,Beverage
5265,Grocery
2311,Confections
4527,Beverage
3849,Beverage
3218,Grocery
1244,Beverage
246,Bakery
2464,Beverage
2339,Bakery
2488,Bakery
770,Beverage
3713,Wellness
3565,Wellness
2463,Wellness
2768,Snacks
2512,Beverage
542,Beverage
2374,Grocery
3564,Wellness
2510,Beverage
2509,Beverage
2508,Beverage
545,Beverage
4823,Snacks
3566,Wellness
4528,Grocery
2476,Bakery
2758,Beverage
2525,Beverage
2534,Beverage
2813,Wellness
2815,Baby & Child
3865,Wellness
2958,Household
3720,Snacks
2533,Beverage
842,Beverage
2796,Snacks
2932,Household
2917,Confections
2829,Beverage
2924,Confections
1971,Beverage
2947,Household
2823,Wellness
2825,Wellness
3874,Beverage
3237,Beverage
349,Beverage
1993,Beverage
1972,Beverage
2943,Household
2942,Household
2930,Household
2926,Household
2967,Confections
2498,Meat
2728,Meat
3579,Frozen
2950,Household
2972,Grocery
2959,Household
2956,Household
2949,Household
2530,Snacks
3025,Grocery
3034,Chill
1071,Beverage
3878,Beverage
3042,Meat
3048,Snacks
4814,Snacks
3056,Grocery
3070,Wellness
2511,Beverage
3067,Snacks
3009,Grocery
3062,Grocery
2446,Beverage
5271,Snacks
452,Wellness
795,Beverage
775,Beverage
2165,Beverage
136,Beverage
977,Beverage
738,Beverage
2683,Beverage
2216,Grocery
774,Beverage
347,Beverage
2422,Beverage
2461,Beverage
853,Beverage
583,Beverage
709,Beverage
2401,Beverage
2412,Beverage
2259,Grocery
2393,Beverage
344,Beverage
572,Beverage
959,Beverage
3531,Wellness
2482,Chill
2472,Chill
1271,Beverage
2496,Chill
352,Frozen
2471,Chill
2495,Chill
2245,Beverage
979,Beverage
2769,Chill
2532,Chill
1141,Chill
1104,Chill
467,Chill
2211,Chill
2354,Chill
2175,Chill
2771,Chill
3884,Beverage
1974,Confections
2196,Chill
1089,Chill
1090,Chill
2349,Chill
4057,Household
3766,Snacks
3446,Grocery
4808,Grocery
653,Grocery
3778,Beverage
784,Beverage
943,Snacks
3485,Beverage
755,Bakery
1160,Grocery
1223,Bakery
1900,Confections
2050,Grocery
2147,Grocery
358,Grocery
3233,Grocery
2907,Confections
3583,Grocery
3066,Frozen
1878,Beverage
291,Beverage
3072,Wellness
2456,Beverage
534,Grocery
2214,Chill
