product,week_start,sales,last-1_week_sales,last-1_week_diff,last-2_week_sales,last-2_week_diff
4058,2022-03-14,4,0.0,-1.0,1.0,-1.0
4059,2022-03-14,0,0.0,0.0,0.0,0.0
4074,2022-03-14,4,0.0,0.0,0.0,0.0
4087,2022-03-14,2,3.0,0.0,3.0,0.0
4097,2022-03-14,25,24.0,1.0,23.0,18.0
4101,2022-03-14,0,0.0,0.0,0.0,-2.0
4110,2022-03-14,8,2.0,0.0,2.0,2.0
4111,2022-03-14,32,0.0,-4.0,4.0,4.0
4117,2022-03-14,1,0.0,-1.0,1.0,1.0
4118,2022-03-14,16,8.0,4.0,4.0,2.0
4119,2022-03-14,0,0.0,0.0,0.0,0.0
4124,2022-03-14,0,0.0,-1.0,1.0,1.0
4131,2022-03-14,0,0.0,0.0,0.0,0.0
4136,2022-03-14,0,0.0,-1.0,1.0,1.0
4139,2022-03-14,0,0.0,0.0,0.0,0.0
4149,2022-03-14,0,0.0,0.0,0.0,0.0
4151,2022-03-14,0,2.0,2.0,0.0,0.0
4152,2022-03-14,5,4.0,-6.0,10.0,9.0
4156,2022-03-14,0,0.0,0.0,0.0,0.0
4157,2022-03-14,0,0.0,0.0,0.0,0.0
4161,2022-03-14,1,2.0,2.0,0.0,0.0
4162,2022-03-14,0,0.0,-1.0,1.0,0.0
4163,2022-03-14,0,0.0,0.0,0.0,0.0
4164,2022-03-14,4,1.0,-3.0,4.0,0.0
4165,2022-03-14,0,0.0,0.0,0.0,-2.0
4168,2022-03-14,2,4.0,-3.0,7.0,7.0
4169,2022-03-14,0,0.0,0.0,0.0,0.0
4173,2022-03-14,0,2.0,2.0,0.0,0.0
4180,2022-03-14,0,0.0,0.0,0.0,0.0
4186,2022-03-14,52,85.0,-27.0,112.0,112.0
4188,2022-03-14,0,2.0,2.0,0.0,0.0
4189,2022-03-14,0,0.0,0.0,0.0,0.0
4198,2022-03-14,2,4.0,-4.0,8.0,4.0
4199,2022-03-14,12,42.0,-75.0,117.0,104.0
4201,2022-03-14,6,16.0,10.0,6.0,4.0
4202,2022-03-14,0,0.0,-2.0,2.0,2.0
4207,2022-03-14,0,0.0,0.0,0.0,0.0
4208,2022-03-14,0,0.0,-6.0,6.0,6.0
4211,2022-03-14,5,6.0,6.0,0.0,-6.0
4212,2022-03-14,3,2.0,-1.0,3.0,-1.0
4215,2022-03-14,4,3.0,-2.0,5.0,5.0
4218,2022-03-14,6,1.0,-6.0,7.0,6.0
4221,2022-03-14,0,0.0,0.0,0.0,0.0
4222,2022-03-14,0,0.0,0.0,0.0,0.0
4224,2022-03-14,1,7.0,-2.0,9.0,-2.0
4230,2022-03-14,0,0.0,0.0,0.0,0.0
4231,2022-03-14,0,0.0,-5.0,5.0,4.0
4233,2022-03-14,3,7.0,-7.0,14.0,10.0
4235,2022-03-14,0,1.0,1.0,0.0,0.0
4236,2022-03-14,0,0.0,0.0,0.0,0.0
4238,2022-03-14,2,3.0,-4.0,7.0,6.0
4244,2022-03-14,0,0.0,0.0,0.0,0.0
4247,2022-03-14,14,20.0,3.0,17.0,10.0
4248,2022-03-14,1,9.0,0.0,9.0,9.0
4249,2022-03-14,0,0.0,-6.0,6.0,5.0
4250,2022-03-14,4,0.0,-5.0,5.0,4.0
4251,2022-03-14,2,3.0,-3.0,6.0,4.0
4257,2022-03-14,40,16.0,-6.0,22.0,-16.0
4258,2022-03-14,2,2.0,-2.0,4.0,3.0
4261,2022-03-14,5,28.0,25.0,3.0,-124.0
4262,2022-03-14,17,25.0,18.0,7.0,-35.0
4264,2022-03-14,0,0.0,0.0,0.0,0.0
4266,2022-03-14,1,0.0,0.0,0.0,0.0
4269,2022-03-14,2,0.0,0.0,0.0,0.0
4270,2022-03-14,2,3.0,-1.0,4.0,3.0
4273,2022-03-14,1,1.0,1.0,0.0,0.0
4274,2022-03-14,8,21.0,16.0,5.0,-7.0
4275,2022-03-14,9,8.0,4.0,4.0,4.0
4276,2022-03-14,12,17.0,10.0,7.0,6.0
4278,2022-03-14,17,2.0,-28.0,30.0,21.0
4279,2022-03-14,7,6.0,-12.0,18.0,17.0
4287,2022-03-14,1,1.0,1.0,0.0,0.0
4293,2022-03-14,0,0.0,0.0,0.0,0.0
4296,2022-03-14,2,1.0,1.0,0.0,-1.0
4305,2022-03-14,3,0.0,0.0,0.0,0.0
4316,2022-03-14,0,8.0,6.0,2.0,2.0
4327,2022-03-14,0,0.0,0.0,0.0,0.0
4329,2022-03-14,0,0.0,0.0,0.0,0.0
4334,2022-03-14,18,34.0,-75.0,109.0,108.0
4336,2022-03-14,37,17.0,-4.0,21.0,-8.0
4343,2022-03-14,3,8.0,1.0,7.0,6.0
4344,2022-03-14,6,3.0,-5.0,8.0,1.0
4352,2022-03-14,3,3.0,-1.0,4.0,0.0
4353,2022-03-14,3,2.0,-4.0,6.0,1.0
4354,2022-03-14,0,0.0,0.0,0.0,0.0
4357,2022-03-14,0,0.0,0.0,0.0,0.0
4362,2022-03-14,34,22.0,11.0,11.0,7.0
4373,2022-03-14,0,0.0,0.0,0.0,0.0
4374,2022-03-14,0,0.0,-5.0,5.0,5.0
4376,2022-03-14,0,0.0,0.0,0.0,0.0
4377,2022-03-14,2,1.0,-3.0,4.0,2.0
4378,2022-03-14,3,0.0,0.0,0.0,0.0
4379,2022-03-14,1,0.0,0.0,0.0,0.0
4380,2022-03-14,0,0.0,0.0,0.0,0.0
4381,2022-03-14,0,0.0,0.0,0.0,0.0
4382,2022-03-14,0,0.0,0.0,0.0,0.0
4384,2022-03-14,72,125.0,50.0,75.0,57.0
4385,2022-03-14,15,0.0,0.0,0.0,0.0
4387,2022-03-14,1,0.0,-1.0,1.0,1.0
4388,2022-03-14,0,0.0,0.0,0.0,0.0
4395,2022-03-14,0,0.0,0.0,0.0,0.0
4400,2022-03-14,0,0.0,-1.0,1.0,1.0
4402,2022-03-14,3,10.0,2.0,8.0,3.0
4403,2022-03-14,0,0.0,-5.0,5.0,5.0
4405,2022-03-14,1,0.0,-2.0,2.0,2.0
4408,2022-03-14,0,4.0,-2.0,6.0,6.0
4422,2022-03-14,0,0.0,0.0,0.0,0.0
4424,2022-03-14,0,0.0,-1.0,1.0,1.0
4426,2022-03-14,0,2.0,2.0,0.0,0.0
4430,2022-03-14,3,26.0,26.0,0.0,0.0
4431,2022-03-14,1,0.0,-1.0,1.0,1.0
4439,2022-03-14,7,12.0,-2.0,14.0,3.0
4442,2022-03-14,2,0.0,-1.0,1.0,1.0
4443,2022-03-14,29,17.0,17.0,0.0,0.0
4447,2022-03-14,8,3.0,0.0,3.0,0.0
4450,2022-03-14,0,0.0,0.0,0.0,-1.0
4454,2022-03-14,0,1.0,1.0,0.0,0.0
4466,2022-03-14,47,96.0,30.0,66.0,30.0
4477,2022-03-14,2,0.0,0.0,0.0,0.0
4480,2022-03-14,0,0.0,0.0,0.0,0.0
4484,2022-03-14,43,34.0,2.0,32.0,-12.0
4494,2022-03-14,94,0.0,0.0,0.0,-19.0
4496,2022-03-14,0,15.0,15.0,0.0,0.0
4498,2022-03-14,5,3.0,-8.0,11.0,-9.0
4499,2022-03-14,0,0.0,0.0,0.0,0.0
4500,2022-03-14,1,0.0,-2.0,2.0,2.0
4501,2022-03-14,0,0.0,0.0,0.0,0.0
4502,2022-03-14,0,0.0,0.0,0.0,0.0
4503,2022-03-14,0,2.0,0.0,2.0,2.0
4505,2022-03-14,34,37.0,19.0,18.0,18.0
4511,2022-03-14,28,35.0,-17.0,52.0,38.0
4516,2022-03-14,0,0.0,-23.0,23.0,23.0
4521,2022-03-14,3,101.0,99.0,2.0,2.0
4526,2022-03-14,0,1.0,1.0,0.0,-2.0
4528,2022-03-14,1,3.0,3.0,0.0,0.0
4529,2022-03-14,0,0.0,-1.0,1.0,0.0
4530,2022-03-14,0,0.0,0.0,0.0,0.0
4531,2022-03-14,4,0.0,0.0,0.0,0.0
4532,2022-03-14,0,4.0,-1.0,5.0,1.0
4537,2022-03-14,16,0.0,-13.0,13.0,13.0
4538,2022-03-14,0,0.0,0.0,0.0,0.0
4539,2022-03-14,4,7.0,-7.0,14.0,11.0
4543,2022-03-14,0,0.0,0.0,0.0,0.0
4547,2022-03-14,0,0.0,0.0,0.0,0.0
4553,2022-03-14,6,3.0,-3.0,6.0,5.0
4560,2022-03-14,5,3.0,-14.0,17.0,13.0
4562,2022-03-14,0,0.0,0.0,0.0,0.0
4564,2022-03-14,0,0.0,0.0,0.0,0.0
4566,2022-03-14,0,3.0,3.0,0.0,0.0
4567,2022-03-14,10,1.0,-2.0,3.0,-19.0
4568,2022-03-14,0,0.0,0.0,0.0,0.0
4569,2022-03-14,0,0.0,0.0,0.0,0.0
4573,2022-03-14,0,0.0,0.0,0.0,0.0
4587,2022-03-14,17,10.0,-9.0,19.0,8.0
4592,2022-03-14,0,0.0,0.0,0.0,0.0
4596,2022-03-14,2,4.0,-2.0,6.0,5.0
4600,2022-03-14,72,0.0,0.0,0.0,0.0
4610,2022-03-14,0,0.0,-1.0,1.0,1.0
4611,2022-03-14,0,0.0,0.0,0.0,0.0
4614,2022-03-14,0,0.0,0.0,0.0,-4.0
4615,2022-03-14,0,0.0,0.0,0.0,-4.0
4629,2022-03-14,12,16.0,16.0,0.0,0.0
4630,2022-03-14,33,5.0,-4.0,9.0,-1.0
4633,2022-03-14,1,2.0,1.0,1.0,1.0
4634,2022-03-14,2,2.0,-3.0,5.0,4.0
4637,2022-03-14,0,0.0,0.0,0.0,0.0
4642,2022-03-14,2,2.0,-16.0,18.0,17.0
4650,2022-03-14,0,0.0,0.0,0.0,0.0
4651,2022-03-14,18,106.0,106.0,0.0,0.0
4655,2022-03-14,8,3.0,2.0,1.0,-4.0
4658,2022-03-14,20,8.0,7.0,1.0,-14.0
4659,2022-03-14,13,9.0,8.0,1.0,-7.0
4661,2022-03-14,0,0.0,-6.0,6.0,-2.0
4665,2022-03-14,10,5.0,-5.0,10.0,9.0
4666,2022-03-14,45,16.0,-7.0,23.0,11.0
4667,2022-03-14,2,13.0,-4.0,17.0,15.0
4670,2022-03-14,0,0.0,0.0,0.0,0.0
4673,2022-03-14,0,0.0,0.0,0.0,0.0
4674,2022-03-14,0,0.0,-2.0,2.0,2.0
4699,2022-03-14,0,0.0,0.0,0.0,0.0
4700,2022-03-14,0,0.0,0.0,0.0,0.0
4704,2022-03-14,1,7.0,7.0,0.0,0.0
4705,2022-03-14,3,4.0,-4.0,8.0,8.0
4707,2022-03-14,0,0.0,0.0,0.0,0.0
4708,2022-03-14,0,0.0,0.0,0.0,0.0
4711,2022-03-14,8,98.0,98.0,0.0,0.0
4712,2022-03-14,6,209.0,209.0,0.0,0.0
4714,2022-03-14,2,2.0,-1.0,3.0,-1.0
4717,2022-03-14,0,5.0,1.0,4.0,4.0
4718,2022-03-14,0,0.0,0.0,0.0,0.0
4719,2022-03-14,0,0.0,-1.0,1.0,1.0
4723,2022-03-14,0,0.0,0.0,0.0,0.0
4724,2022-03-14,0,0.0,-1.0,1.0,1.0
4725,2022-03-14,0,0.0,-1.0,1.0,1.0
4726,2022-03-14,0,0.0,-1.0,1.0,1.0
4728,2022-03-14,0,0.0,-1.0,1.0,1.0
4730,2022-03-14,0,0.0,-1.0,1.0,1.0
4755,2022-03-14,0,0.0,0.0,0.0,0.0
4765,2022-03-14,0,0.0,0.0,0.0,0.0
4768,2022-03-14,29,35.0,9.0,26.0,11.0
4769,2022-03-14,0,21.0,21.0,0.0,0.0
4771,2022-03-14,0,2.0,-4.0,6.0,6.0
4775,2022-03-14,0,0.0,-2.0,2.0,2.0
4777,2022-03-14,23,4.0,-5.0,9.0,-16.0
4780,2022-03-14,0,0.0,-1.0,1.0,1.0
4787,2022-03-14,0,0.0,-5.0,5.0,5.0
4789,2022-03-14,0,0.0,-12.0,12.0,12.0
4799,2022-03-14,1,0.0,0.0,0.0,0.0
4810,2022-03-14,0,0.0,0.0,0.0,0.0
4812,2022-03-14,0,0.0,0.0,0.0,0.0
4814,2022-03-14,0,0.0,0.0,0.0,0.0
4816,2022-03-14,0,0.0,0.0,0.0,0.0
4818,2022-03-14,0,0.0,0.0,0.0,0.0
4819,2022-03-14,0,0.0,0.0,0.0,0.0
4824,2022-03-14,2,0.0,0.0,0.0,0.0
4826,2022-03-14,2,0.0,0.0,0.0,-3.0
4828,2022-03-14,0,0.0,0.0,0.0,0.0
4830,2022-03-14,0,0.0,0.0,0.0,-3.0
4831,2022-03-14,0,0.0,-3.0,3.0,3.0
4832,2022-03-14,13,5.0,-2.0,7.0,3.0
4836,2022-03-14,6,14.0,8.0,6.0,6.0
4837,2022-03-14,0,0.0,0.0,0.0,0.0
4839,2022-03-14,0,0.0,0.0,0.0,0.0
4843,2022-03-14,0,0.0,0.0,0.0,0.0
4845,2022-03-14,0,0.0,0.0,0.0,0.0
4850,2022-03-14,0,0.0,0.0,0.0,0.0
4859,2022-03-14,0,0.0,0.0,0.0,0.0
4862,2022-03-14,3,19.0,17.0,2.0,2.0
4863,2022-03-14,0,0.0,-7.0,7.0,7.0
4867,2022-03-14,0,3.0,3.0,0.0,0.0
4889,2022-03-14,255,40.0,29.0,11.0,11.0
4890,2022-03-14,96,4.0,4.0,0.0,0.0
4892,2022-03-14,16,79.0,63.0,16.0,16.0
4898,2022-03-14,0,0.0,0.0,0.0,0.0
4902,2022-03-14,21,30.0,7.0,23.0,4.0
4904,2022-03-14,38,27.0,-11.0,38.0,15.0
4911,2022-03-14,0,21.0,21.0,0.0,0.0
4923,2022-03-14,0,0.0,0.0,0.0,0.0
4926,2022-03-14,1,7.0,7.0,0.0,0.0
4927,2022-03-14,0,0.0,0.0,0.0,0.0
4929,2022-03-14,0,24.0,24.0,0.0,-2.0
4931,2022-03-14,0,0.0,0.0,0.0,0.0
4938,2022-03-14,0,0.0,-3.0,3.0,3.0
4942,2022-03-14,0,3.0,1.0,2.0,-2.0
4943,2022-03-14,0,0.0,-1.0,1.0,-1.0
4946,2022-03-14,0,1.0,0.0,1.0,0.0
4950,2022-03-14,2,1.0,-1.0,2.0,1.0
4951,2022-03-14,0,1.0,0.0,1.0,1.0
4957,2022-03-14,0,1.0,1.0,0.0,0.0
4964,2022-03-14,0,0.0,0.0,0.0,0.0
4966,2022-03-14,0,0.0,0.0,0.0,0.0
4973,2022-03-14,4,0.0,-6.0,6.0,4.0
4974,2022-03-14,13,3.0,-9.0,12.0,8.0
4975,2022-03-14,0,2.0,2.0,0.0,0.0
4976,2022-03-14,2,2.0,1.0,1.0,0.0
4977,2022-03-14,17,16.0,-3.0,19.0,19.0
4979,2022-03-14,0,1.0,0.0,1.0,-1.0
4980,2022-03-14,9,11.0,-19.0,30.0,25.0
4984,2022-03-14,0,3.0,3.0,0.0,0.0
4990,2022-03-14,0,0.0,-2.0,2.0,2.0
4994,2022-03-14,0,0.0,0.0,0.0,0.0
4995,2022-03-14,0,0.0,0.0,0.0,0.0
4997,2022-03-14,0,0.0,0.0,0.0,0.0
5000,2022-03-14,0,0.0,-11.0,11.0,11.0
5004,2022-03-14,0,3.0,-7.0,10.0,10.0
5008,2022-03-14,0,0.0,0.0,0.0,0.0
5010,2022-03-14,0,0.0,0.0,0.0,0.0
5012,2022-03-14,0,0.0,0.0,0.0,0.0
5014,2022-03-14,0,0.0,0.0,0.0,0.0
5018,2022-03-14,0,0.0,0.0,0.0,-4.0
5019,2022-03-14,0,0.0,0.0,0.0,0.0
5021,2022-03-14,3,0.0,-3.0,3.0,3.0
5028,2022-03-14,0,0.0,0.0,0.0,0.0
5030,2022-03-14,2,0.0,-2.0,2.0,0.0
5031,2022-03-14,0,0.0,-5.0,5.0,5.0
5033,2022-03-14,0,0.0,-2.0,2.0,2.0
5034,2022-03-14,0,0.0,-2.0,2.0,2.0
5037,2022-03-14,0,0.0,-29.0,29.0,29.0
5040,2022-03-14,0,0.0,-29.0,29.0,29.0
5041,2022-03-14,14,5.0,-12.0,17.0,15.0
5046,2022-03-14,0,0.0,0.0,0.0,-18.0
5047,2022-03-14,0,0.0,-7.0,7.0,7.0
5051,2022-03-14,0,0.0,-7.0,7.0,7.0
5055,2022-03-14,0,0.0,0.0,0.0,0.0
5059,2022-03-14,0,1.0,1.0,0.0,0.0
5064,2022-03-14,0,0.0,0.0,0.0,0.0
5065,2022-03-14,0,0.0,0.0,0.0,0.0
5066,2022-03-14,2,0.0,0.0,0.0,0.0
5069,2022-03-14,0,0.0,-17.0,17.0,17.0
5070,2022-03-14,0,0.0,0.0,0.0,0.0
5071,2022-03-14,0,0.0,-21.0,21.0,21.0
5072,2022-03-14,1,0.0,0.0,0.0,0.0
5075,2022-03-14,15,0.0,0.0,0.0,0.0
5076,2022-03-14,15,0.0,0.0,0.0,0.0
5077,2022-03-14,2,0.0,-2.0,2.0,0.0
5079,2022-03-14,10,0.0,-28.0,28.0,28.0
5082,2022-03-14,0,0.0,0.0,0.0,0.0
5083,2022-03-14,16,0.0,0.0,0.0,0.0
5086,2022-03-14,1,0.0,0.0,0.0,0.0
5088,2022-03-14,0,1.0,0.0,1.0,-1.0
5091,2022-03-14,27,28.0,18.0,10.0,10.0
5094,2022-03-14,0,0.0,0.0,0.0,-1.0
5097,2022-03-14,0,0.0,0.0,0.0,0.0
5102,2022-03-14,0,0.0,0.0,0.0,0.0
5104,2022-03-14,0,0.0,0.0,0.0,0.0
5105,2022-03-14,0,0.0,0.0,0.0,0.0
5112,2022-03-14,0,0.0,0.0,0.0,0.0
5115,2022-03-14,0,0.0,0.0,0.0,0.0
5123,2022-03-14,0,0.0,0.0,0.0,0.0
5126,2022-03-14,0,2.0,2.0,0.0,0.0
5128,2022-03-14,1,0.0,0.0,0.0,0.0
5131,2022-03-14,17,0.0,0.0,0.0,0.0
5134,2022-03-14,0,0.0,-7.0,7.0,7.0
5136,2022-03-14,0,28.0,28.0,0.0,0.0
5137,2022-03-14,0,0.0,0.0,0.0,0.0
5141,2022-03-14,0,0.0,0.0,0.0,0.0
5142,2022-03-14,0,0.0,0.0,0.0,0.0
5143,2022-03-14,0,2.0,2.0,0.0,0.0
5144,2022-03-14,0,2.0,2.0,0.0,0.0
5145,2022-03-14,0,2.0,2.0,0.0,0.0
5146,2022-03-14,0,3.0,3.0,0.0,0.0
5147,2022-03-14,0,3.0,3.0,0.0,0.0
5148,2022-03-14,0,3.0,3.0,0.0,0.0
5149,2022-03-14,0,0.0,0.0,0.0,0.0
5155,2022-03-14,0,0.0,0.0,0.0,0.0
5160,2022-03-14,0,0.0,0.0,0.0,0.0
5163,2022-03-14,0,0.0,0.0,0.0,0.0
5164,2022-03-14,0,0.0,0.0,0.0,0.0
5168,2022-03-14,0,0.0,0.0,0.0,0.0
5169,2022-03-14,0,0.0,0.0,0.0,0.0
5176,2022-03-14,0,14.0,14.0,0.0,0.0
5177,2022-03-14,0,14.0,14.0,0.0,0.0
5178,2022-03-14,0,0.0,0.0,0.0,0.0
5185,2022-03-14,53,2.0,2.0,0.0,0.0
5193,2022-03-14,1,0.0,-7.0,7.0,7.0
5203,2022-03-14,0,0.0,0.0,0.0,0.0
5206,2022-03-14,0,0.0,0.0,0.0,0.0
5207,2022-03-14,0,0.0,0.0,0.0,0.0
5216,2022-03-14,0,0.0,0.0,0.0,0.0
5217,2022-03-14,0,0.0,0.0,0.0,0.0
5219,2022-03-14,0,0.0,0.0,0.0,0.0
5220,2022-03-14,0,0.0,0.0,0.0,0.0
5222,2022-03-14,0,0.0,0.0,0.0,0.0
5223,2022-03-14,0,0.0,0.0,0.0,0.0
5224,2022-03-14,0,0.0,0.0,0.0,0.0
5225,2022-03-14,0,0.0,0.0,0.0,0.0
5226,2022-03-14,0,0.0,0.0,0.0,0.0
5227,2022-03-14,3,2.0,2.0,0.0,0.0
5228,2022-03-14,0,0.0,0.0,0.0,0.0
5232,2022-03-14,0,0.0,0.0,0.0,0.0
5246,2022-03-14,0,0.0,0.0,0.0,0.0
5250,2022-03-14,0,0.0,0.0,0.0,0.0
5251,2022-03-14,0,0.0,0.0,0.0,0.0
5255,2022-03-14,0,0.0,0.0,0.0,0.0
5261,2022-03-14,0,0.0,0.0,0.0,0.0
5262,2022-03-14,0,0.0,0.0,0.0,0.0
5267,2022-03-14,0,0.0,0.0,0.0,0.0
5270,2022-03-14,1,0.0,0.0,0.0,0.0
5271,2022-03-14,3,0.0,0.0,0.0,0.0
5273,2022-03-14,0,0.0,0.0,0.0,0.0
5274,2022-03-14,0,0.0,0.0,0.0,0.0
5282,2022-03-14,0,0.0,0.0,0.0,0.0
5284,2022-03-14,0,0.0,0.0,0.0,0.0
5296,2022-03-14,0,0.0,0.0,0.0,0.0
5301,2022-03-14,0,0.0,0.0,0.0,0.0
5308,2022-03-14,0,0.0,0.0,0.0,0.0
5310,2022-03-14,0,0.0,0.0,0.0,0.0
5315,2022-03-14,0,0.0,0.0,0.0,0.0
5317,2022-03-14,0,0.0,0.0,0.0,0.0
5321,2022-03-14,0,0.0,0.0,0.0,0.0
5324,2022-03-14,0,0.0,0.0,0.0,0.0
5325,2022-03-14,0,0.0,0.0,0.0,0.0
5326,2022-03-14,0,0.0,0.0,0.0,0.0
5329,2022-03-14,0,0.0,0.0,0.0,0.0
5330,2022-03-14,0,0.0,0.0,0.0,0.0
5333,2022-03-14,0,0.0,0.0,0.0,0.0
5339,2022-03-14,0,0.0,0.0,0.0,0.0
5341,2022-03-14,0,0.0,0.0,0.0,0.0
5345,2022-03-14,0,0.0,0.0,0.0,0.0
5348,2022-03-14,0,0.0,0.0,0.0,0.0
5366,2022-03-14,0,0.0,0.0,0.0,0.0
5367,2022-03-14,0,0.0,0.0,0.0,0.0
5396,2022-03-14,0,0.0,0.0,0.0,0.0
5397,2022-03-14,0,0.0,0.0,0.0,0.0
5401,2022-03-14,0,0.0,0.0,0.0,0.0
5403,2022-03-14,0,0.0,0.0,0.0,0.0
5404,2022-03-14,0,0.0,0.0,0.0,0.0
5409,2022-03-14,0,0.0,0.0,0.0,0.0
5410,2022-03-14,0,0.0,0.0,0.0,0.0
5415,2022-03-14,0,0.0,0.0,0.0,0.0
5427,2022-03-14,0,0.0,0.0,0.0,0.0
5428,2022-03-14,0,0.0,0.0,0.0,0.0
5432,2022-03-14,0,0.0,0.0,0.0,0.0
5435,2022-03-14,0,0.0,0.0,0.0,0.0
5436,2022-03-14,0,0.0,0.0,0.0,0.0
5439,2022-03-14,0,0.0,0.0,0.0,0.0
5441,2022-03-14,0,0.0,0.0,0.0,0.0
5442,2022-03-14,0,0.0,0.0,0.0,0.0
5454,2022-03-14,0,0.0,0.0,0.0,0.0
5456,2022-03-14,0,0.0,0.0,0.0,0.0
5465,2022-03-14,0,0.0,0.0,0.0,0.0
5467,2022-03-14,0,0.0,0.0,0.0,0.0
5471,2022-03-14,0,0.0,0.0,0.0,0.0
5473,2022-03-14,0,0.0,0.0,0.0,0.0
5477,2022-03-14,0,0.0,0.0,0.0,0.0
5480,2022-03-14,0,0.0,0.0,0.0,0.0
5484,2022-03-14,0,0.0,0.0,0.0,0.0
5490,2022-03-14,0,0.0,0.0,0.0,0.0
5491,2022-03-14,0,0.0,0.0,0.0,0.0
5518,2022-03-14,0,0.0,0.0,0.0,0.0
5524,2022-03-14,0,0.0,0.0,0.0,0.0
5532,2022-03-14,0,0.0,0.0,0.0,0.0
5535,2022-03-14,0,0.0,0.0,0.0,0.0
5537,2022-03-14,0,0.0,0.0,0.0,0.0
5567,2022-03-14,0,0.0,0.0,0.0,0.0
5568,2022-03-14,0,0.0,0.0,0.0,0.0
5579,2022-03-14,0,0.0,0.0,0.0,0.0
5611,2022-03-14,0,0.0,0.0,0.0,0.0
5616,2022-03-14,0,0.0,0.0,0.0,0.0
6175,2022-03-14,0,0.0,0.0,0.0,0.0
6183,2022-03-14,0,0.0,0.0,0.0,0.0
6194,2022-03-14,0,0.0,0.0,0.0,0.0
6222,2022-03-14,0,0.0,0.0,0.0,0.0
6250,2022-03-14,0,0.0,0.0,0.0,0.0
6251,2022-03-14,0,0.0,0.0,0.0,0.0
6252,2022-03-14,0,0.0,0.0,0.0,0.0
6267,2022-03-14,0,0.0,0.0,0.0,0.0
6268,2022-03-14,0,0.0,0.0,0.0,0.0
6316,2022-03-14,0,0.0,0.0,0.0,0.0
6359,2022-03-14,0,0.0,0.0,0.0,0.0
155,2022-03-21,0,0.0,0.0,0.0,0.0
156,2022-03-21,0,0.0,0.0,0.0,-4.0
166,2022-03-21,2,0.0,0.0,0.0,0.0
175,2022-03-21,0,0.0,0.0,0.0,0.0
242,2022-03-21,0,0.0,-5.0,5.0,5.0
300,2022-03-21,0,0.0,0.0,0.0,-3.0
317,2022-03-21,16,4.0,-3.0,7.0,-6.0
337,2022-03-21,0,0.0,0.0,0.0,0.0
359,2022-03-21,18,44.0,18.0,26.0,6.0
362,2022-03-21,3,0.0,-1.0,1.0,-3.0
372,2022-03-21,0,6.0,6.0,0.0,-4.0
416,2022-03-21,4,0.0,0.0,0.0,0.0
453,2022-03-21,0,2.0,2.0,0.0,0.0
479,2022-03-21,49,69.0,4.0,65.0,42.0
527,2022-03-21,0,2.0,-9.0,11.0,11.0
532,2022-03-21,0,2.0,2.0,0.0,-1.0
533,2022-03-21,0,0.0,0.0,0.0,0.0
557,2022-03-21,0,0.0,0.0,0.0,0.0
574,2022-03-21,8,15.0,11.0,4.0,-25.0
576,2022-03-21,2,0.0,-1.0,1.0,0.0
578,2022-03-21,4,9.0,7.0,2.0,-10.0
579,2022-03-21,0,0.0,0.0,0.0,0.0
580,2022-03-21,1,0.0,0.0,0.0,-2.0
581,2022-03-21,0,4.0,4.0,0.0,0.0
591,2022-03-21,0,0.0,0.0,0.0,0.0
605,2022-03-21,0,0.0,0.0,0.0,0.0
608,2022-03-21,0,0.0,0.0,0.0,-1.0
609,2022-03-21,0,0.0,0.0,0.0,0.0
694,2022-03-21,20,16.0,1.0,15.0,1.0
706,2022-03-21,0,0.0,0.0,0.0,0.0
707,2022-03-21,0,0.0,0.0,0.0,0.0
735,2022-03-21,0,0.0,0.0,0.0,-6.0
846,2022-03-21,0,0.0,0.0,0.0,0.0
847,2022-03-21,0,0.0,-1.0,1.0,0.0
852,2022-03-21,0,0.0,0.0,0.0,0.0
912,2022-03-21,0,0.0,0.0,0.0,-2.0
916,2022-03-21,0,0.0,0.0,0.0,0.0
956,2022-03-21,4,1.0,1.0,0.0,-2.0
970,2022-03-21,0,2.0,2.0,0.0,0.0
971,2022-03-21,0,6.0,6.0,0.0,0.0
975,2022-03-21,0,0.0,0.0,0.0,0.0
1031,2022-03-21,0,0.0,0.0,0.0,-2.0
1033,2022-03-21,1,6.0,-4.0,10.0,9.0
1035,2022-03-21,0,4.0,1.0,3.0,3.0
1038,2022-03-21,0,0.0,-2.0,2.0,1.0
1041,2022-03-21,0,0.0,0.0,0.0,-2.0
1042,2022-03-21,10,8.0,4.0,4.0,-3.0
1053,2022-03-21,8,4.0,4.0,0.0,0.0
1059,2022-03-21,1,0.0,0.0,0.0,0.0
1067,2022-03-21,1,37.0,16.0,21.0,-1.0
1101,2022-03-21,3,4.0,4.0,0.0,-1.0
1103,2022-03-21,0,2.0,1.0,1.0,1.0
1105,2022-03-21,3,2.0,-1.0,3.0,1.0
1107,2022-03-21,0,0.0,-4.0,4.0,4.0
1108,2022-03-21,0,0.0,0.0,0.0,-10.0
1109,2022-03-21,0,0.0,0.0,0.0,0.0
1118,2022-03-21,4,10.0,5.0,5.0,-1.0
1139,2022-03-21,0,0.0,0.0,0.0,0.0
1140,2022-03-21,3,26.0,26.0,0.0,-4.0
1168,2022-03-21,10,9.0,-4.0,13.0,-2.0
1169,2022-03-21,0,0.0,0.0,0.0,0.0
1178,2022-03-21,0,0.0,0.0,0.0,-2.0
1193,2022-03-21,0,0.0,0.0,0.0,0.0
